2020-06-29 08:01:10,259 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 08:01:10,270 INFO c.A.A.c.CourseController [http-nio-8080-exec-2] Get course Called
2020-06-29 08:01:10,283 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-1] Get Assessment Called
2020-06-29 08:01:10,303 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-3] Get Assessment Called
2020-06-29 08:01:10,310 INFO c.A.A.c.TraineeController [http-nio-8080-exec-4] Get All Trainee Called
2020-06-29 08:01:10,331 INFO c.A.A.c.TraineeController [http-nio-8080-exec-6] Get All Trainee Called
2020-06-29 08:02:43,198 INFO c.A.A.c.CourseController [http-nio-8080-exec-9] Get course Called
2020-06-29 08:02:43,209 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-10] Get Assessment Called
2020-06-29 08:02:43,229 INFO c.A.A.c.CourseController [http-nio-8080-exec-2] Get course Called
2020-06-29 08:02:43,229 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-1] Get Assessment Called
2020-06-29 08:02:43,241 INFO c.A.A.c.TraineeController [http-nio-8080-exec-3] Get All Trainee Called
2020-06-29 08:02:43,271 INFO c.A.A.c.TraineeController [http-nio-8080-exec-4] Get All Trainee Called
2020-06-29 08:02:55,738 INFO c.A.A.c.CourseController [http-nio-8080-exec-6] Get course Called
2020-06-29 08:02:55,751 INFO c.A.A.c.CourseController [http-nio-8080-exec-5] Get course Called
2020-06-29 08:02:55,778 INFO c.A.A.c.UserController [http-nio-8080-exec-8] Get user Called
2020-06-29 08:02:55,818 INFO c.A.A.c.UserController [http-nio-8080-exec-7] Get user Called
2020-06-29 08:04:04,971 INFO c.A.A.c.CourseController [http-nio-8080-exec-2] Get course Called
2020-06-29 08:04:04,993 INFO c.A.A.c.UserController [http-nio-8080-exec-3] Get user Called
2020-06-29 08:04:05,017 INFO c.A.A.c.CourseController [http-nio-8080-exec-4] Get course Called
2020-06-29 08:04:05,037 INFO c.A.A.c.UserController [http-nio-8080-exec-6] Get user Called
2020-06-29 08:04:28,495 INFO c.A.A.c.CourseController [http-nio-8080-exec-5] Get course Called
2020-06-29 08:04:28,505 INFO c.A.A.c.CourseController [http-nio-8080-exec-8] Get course Called
2020-06-29 08:04:28,521 INFO c.A.A.c.UserController [http-nio-8080-exec-7] Get user Called
2020-06-29 08:04:28,531 INFO c.A.A.c.UserController [http-nio-8080-exec-9] Get user Called
2020-06-29 08:04:50,971 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 08:04:50,983 INFO c.A.A.c.CourseController [http-nio-8080-exec-2] Get course Called
2020-06-29 08:04:50,983 INFO c.A.A.c.UserController [http-nio-8080-exec-1] Get user Called
2020-06-29 08:04:51,005 INFO c.A.A.c.UserController [http-nio-8080-exec-3] Get user Called
2020-06-29 08:05:43,831 INFO c.A.A.c.CourseController [http-nio-8080-exec-4] Get course Called
2020-06-29 08:05:43,831 INFO c.A.A.c.UserController [http-nio-8080-exec-6] Get user Called
2020-06-29 08:05:43,844 INFO c.A.A.c.UserController [http-nio-8080-exec-5] Get user Called
2020-06-29 08:05:43,844 INFO c.A.A.c.CourseController [http-nio-8080-exec-8] Get course Called
2020-06-29 08:05:59,222 INFO c.A.A.c.CourseController [http-nio-8080-exec-7] Get course Called
2020-06-29 08:05:59,233 INFO c.A.A.c.CourseController [http-nio-8080-exec-9] Get course Called
2020-06-29 08:05:59,247 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-10] Get Assessment Called
2020-06-29 08:05:59,261 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 08:06:01,238 INFO c.A.A.c.CourseController [http-nio-8080-exec-1] Get course Called
2020-06-29 08:06:01,256 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-3] Get Assessment Called
2020-06-29 08:06:01,283 INFO c.A.A.c.CourseController [http-nio-8080-exec-6] Get course Called
2020-06-29 08:06:01,294 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-4] Get Assessment Called
2020-06-29 08:06:09,006 INFO c.A.A.c.TraineeController [http-nio-8080-exec-5] Get Assessment Called with id AS01
2020-06-29 08:06:09,103 INFO c.A.A.c.TraineeController [http-nio-8080-exec-8] Get Assessment Called with id AS01
2020-06-29 08:33:50,089 INFO c.A.A.c.UserController [http-nio-8080-exec-10] Get user Called using email kmr.rht.97@gmail.com
2020-06-29 08:33:50,142 INFO c.A.A.c.UserController [http-nio-8080-exec-2] Get user Called using email kmr.rht.97@gmail.com
2020-06-29 08:33:55,731 INFO c.A.A.c.CourseController [http-nio-8080-exec-1] Get course Called
2020-06-29 08:33:55,742 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-3] Get Assessment Called
2020-06-29 08:33:55,747 INFO c.A.A.c.TraineeController [http-nio-8080-exec-6] Get All Trainee Called
2020-06-29 08:33:55,758 INFO c.A.A.c.CourseController [http-nio-8080-exec-4] Get course Called
2020-06-29 08:33:55,768 INFO c.A.A.c.TraineeController [http-nio-8080-exec-8] Get All Trainee Called
2020-06-29 08:33:55,770 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-5] Get Assessment Called
2020-06-29 08:34:18,105 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-9] Get Assessment Called
2020-06-29 08:34:18,098 INFO c.A.A.c.CourseController [http-nio-8080-exec-7] Get course Called
2020-06-29 08:34:18,119 INFO c.A.A.c.TraineeController [http-nio-8080-exec-10] Get All Trainee Called
2020-06-29 08:34:18,124 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 08:34:18,127 INFO c.A.A.c.CourseController [http-nio-8080-exec-1] Get course Called
2020-06-29 08:34:18,148 INFO c.A.A.c.TraineeController [http-nio-8080-exec-3] Get All Trainee Called
2020-06-29 08:34:23,189 INFO c.A.A.c.AcademicController [http-nio-8080-exec-6] Get Assessment Called with id AU0120
2020-06-29 08:34:23,235 INFO c.A.A.c.AcademicController [http-nio-8080-exec-4] Get Assessment Called with id AU0120
2020-06-29 08:35:24,941 INFO c.A.A.c.CourseController [http-nio-8080-exec-7] Get course Called
2020-06-29 08:35:24,947 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-10] Get Assessment Called
2020-06-29 08:35:24,952 INFO c.A.A.c.TraineeController [http-nio-8080-exec-2] Get All Trainee Called
2020-06-29 08:35:24,957 INFO c.A.A.c.CourseController [http-nio-8080-exec-1] Get course Called
2020-06-29 08:35:24,965 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-3] Get Assessment Called
2020-06-29 08:35:24,974 INFO c.A.A.c.TraineeController [http-nio-8080-exec-6] Get All Trainee Called
2020-06-29 08:35:50,443 INFO c.A.A.c.AcademicController [http-nio-8080-exec-4] Get Assessment Called with id AU0130
2020-06-29 08:35:50,453 INFO c.A.A.c.AcademicController [http-nio-8080-exec-8] Get Assessment Called with id AU0130
2020-06-29 08:36:21,869 INFO c.A.A.c.CourseController [http-nio-8080-exec-5] Get course Called
2020-06-29 08:36:21,874 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-9] Get Assessment Called
2020-06-29 08:36:21,888 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 08:36:21,888 INFO c.A.A.c.TraineeController [http-nio-8080-exec-7] Get All Trainee Called
2020-06-29 08:36:21,896 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 08:36:21,915 INFO c.A.A.c.TraineeController [http-nio-8080-exec-1] Get All Trainee Called
2020-06-29 08:36:46,925 INFO c.A.A.c.CourseController [http-nio-8080-exec-3] Get course Called
2020-06-29 08:36:46,933 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-6] Get Assessment Called
2020-06-29 08:36:46,952 INFO c.A.A.c.CourseController [http-nio-8080-exec-4] Get course Called
2020-06-29 08:36:46,952 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-8] Get Assessment Called
2020-06-29 08:36:46,954 INFO c.A.A.c.TraineeController [http-nio-8080-exec-5] Get All Trainee Called
2020-06-29 08:36:46,968 INFO c.A.A.c.TraineeController [http-nio-8080-exec-9] Get All Trainee Called
2020-06-29 08:37:07,604 INFO c.A.A.c.AcademicController [http-nio-8080-exec-10] Get Assessment Called with id AU0120
2020-06-29 08:37:07,613 INFO c.A.A.c.AcademicController [http-nio-8080-exec-2] Get Assessment Called with id AU0120
2020-06-29 08:57:56,025 INFO c.A.A.c.CourseController [http-nio-8080-exec-6] Get course Called
2020-06-29 08:57:56,029 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-8] Get Assessment Called
2020-06-29 08:57:56,044 INFO c.A.A.c.CourseController [http-nio-8080-exec-4] Get course Called
2020-06-29 08:57:56,055 INFO c.A.A.c.TraineeController [http-nio-8080-exec-5] Get All Trainee Called
2020-06-29 08:57:56,063 INFO c.A.A.c.TraineeController [http-nio-8080-exec-9] Get All Trainee Called
2020-06-29 08:57:56,109 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-10] Get Assessment Called
2020-06-29 08:58:16,819 INFO c.A.A.c.CourseController [http-nio-8080-exec-2] Get course Called
2020-06-29 08:58:16,833 INFO c.A.A.c.CourseController [http-nio-8080-exec-7] Get course Called
2020-06-29 08:58:16,839 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-1] Get Assessment Called
2020-06-29 08:58:16,853 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-3] Get Assessment Called
2020-06-29 08:58:16,856 INFO c.A.A.c.TraineeController [http-nio-8080-exec-6] Get All Trainee Called
2020-06-29 08:58:16,873 INFO c.A.A.c.TraineeController [http-nio-8080-exec-4] Get All Trainee Called
2020-06-29 08:58:23,062 INFO c.A.A.c.CourseController [http-nio-8080-exec-5] Get course Called
2020-06-29 08:58:23,069 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-9] Get Assessment Called
2020-06-29 08:58:23,077 INFO c.A.A.c.TraineeController [http-nio-8080-exec-8] Get All Trainee Called
2020-06-29 08:58:23,079 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 08:58:23,096 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 08:58:23,100 INFO c.A.A.c.TraineeController [http-nio-8080-exec-7] Get All Trainee Called
2020-06-29 08:58:25,661 INFO c.A.A.c.AcademicController [http-nio-8080-exec-1] Get Assessment Called with id AU0120
2020-06-29 08:58:25,675 INFO c.A.A.c.AcademicController [http-nio-8080-exec-3] Get Assessment Called with id AU0120
2020-06-29 09:10:36,601 INFO c.A.A.c.CourseController [http-nio-8080-exec-9] Get course Called
2020-06-29 09:10:36,602 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-8] Get Assessment Called
2020-06-29 09:10:36,627 INFO c.A.A.c.TraineeController [http-nio-8080-exec-10] Get All Trainee Called
2020-06-29 09:10:36,635 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 09:10:36,637 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 09:10:36,645 INFO c.A.A.c.TraineeController [http-nio-8080-exec-1] Get All Trainee Called
2020-06-29 09:11:07,799 INFO c.A.A.c.AcademicController [http-nio-8080-exec-3] Get Assessment Called with id AU0120
2020-06-29 09:11:07,810 INFO c.A.A.c.AcademicController [http-nio-8080-exec-6] Get Assessment Called with id AU0120
2020-06-29 09:22:31,388 INFO c.A.A.c.UserController [http-nio-8080-exec-9] Get user Called using email kmr.rht.97@gmail.com
2020-06-29 09:22:31,400 INFO c.A.A.c.UserController [http-nio-8080-exec-7] Get user Called using email kmr.rht.97@gmail.com
2020-06-29 09:22:35,537 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 09:22:35,559 INFO c.A.A.c.UserController [http-nio-8080-exec-2] Get user Called
2020-06-29 09:22:35,571 INFO c.A.A.c.CourseController [http-nio-8080-exec-1] Get course Called
2020-06-29 09:22:35,592 INFO c.A.A.c.UserController [http-nio-8080-exec-3] Get user Called
2020-06-29 09:23:07,216 INFO c.A.A.c.CourseController [http-nio-8080-exec-8] Get course Called
2020-06-29 09:23:07,255 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 09:23:07,284 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-1] Get Assessment Called
2020-06-29 09:23:07,284 INFO c.A.A.c.CourseController [http-nio-8080-exec-3] Get course Called
2020-06-29 09:23:07,379 INFO c.A.A.c.TraineeController [http-nio-8080-exec-9] Add Trainee called by EMP01
2020-06-29 09:23:07,380 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-10] Add Assessment called by EMP01
2020-06-29 09:23:07,380 INFO c.A.A.c.TraineeController [http-nio-8080-exec-7] Add Trainee called by EMP01
2020-06-29 09:23:08,752 INFO c.A.A.c.CourseController [http-nio-8080-exec-5] Get course Called
2020-06-29 09:23:08,766 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-4] Get Assessment Called
2020-06-29 09:23:08,783 INFO c.A.A.c.CourseController [http-nio-8080-exec-6] Get course Called
2020-06-29 09:23:08,795 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 09:23:15,139 INFO c.A.A.c.TraineeController [http-nio-8080-exec-8] Get Assessment Called with id AS13
2020-06-29 09:23:15,159 INFO c.A.A.c.TraineeController [http-nio-8080-exec-1] Get Assessment Called with id AS13
2020-06-29 09:23:29,566 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-4] Update Assessment called by EMP01
2020-06-29 09:23:29,572 INFO c.A.A.c.TraineeController [http-nio-8080-exec-5] Update Trainee called by EMP01
2020-06-29 09:23:29,580 INFO c.A.A.c.TraineeController [http-nio-8080-exec-9] Update Trainee called by EMP01
2020-06-29 09:23:29,596 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 09:23:29,596 INFO c.A.A.c.CourseController [http-nio-8080-exec-6] Get course Called
2020-06-29 09:23:29,627 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-1] Get Assessment Called
2020-06-29 09:23:29,629 INFO c.A.A.c.CourseController [http-nio-8080-exec-8] Get course Called
2020-06-29 09:23:31,374 INFO c.A.A.c.CourseController [http-nio-8080-exec-3] Get course Called
2020-06-29 09:23:31,384 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-7] Get Assessment Called
2020-06-29 09:23:31,389 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 09:23:31,409 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 09:23:36,532 INFO c.A.A.c.TraineeController [http-nio-8080-exec-6] Get Assessment Called with id AS13
2020-06-29 09:23:36,549 INFO c.A.A.c.TraineeController [http-nio-8080-exec-1] Get Assessment Called with id AS13
2020-06-29 09:23:39,558 INFO c.A.A.c.TraineeController [http-nio-8080-exec-9] Delete Trainee called by AS13
2020-06-29 09:23:39,570 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-5] Delete Assessment called by AS13
2020-06-29 09:23:39,581 INFO c.A.A.c.CourseController [http-nio-8080-exec-3] Get course Called
2020-06-29 09:23:39,604 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-7] Get Assessment Called
2020-06-29 09:23:39,616 INFO c.A.A.c.CourseController [http-nio-8080-exec-10] Get course Called
2020-06-29 09:23:39,635 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-2] Get Assessment Called
2020-06-29 09:23:40,498 INFO c.A.A.c.CourseController [http-nio-8080-exec-6] Get course Called
2020-06-29 09:23:40,507 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-1] Get Assessment Called
2020-06-29 09:23:40,515 INFO c.A.A.c.CourseController [http-nio-8080-exec-8] Get course Called
2020-06-29 09:23:40,525 INFO c.A.A.c.AssessmentController [http-nio-8080-exec-4] Get Assessment Called
2020-06-29 09:32:42,969 INFO c.A.A.c.UserController [http-nio-8080-exec-2] Get user Called using email rohitbrave2@gmail.com
2020-06-29 09:32:43,090 ERROR o.a.j.l.DirectJDKLog [http-nio-8080-exec-2] Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.springframework.dao.EmptyResultDataAccessException: Incorrect result size: expected 1, actual 0] with root cause
org.springframework.dao.EmptyResultDataAccessException: Incorrect result size: expected 1, actual 0
	at org.springframework.dao.support.DataAccessUtils.nullableSingleResult(DataAccessUtils.java:97) ~[spring-tx-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.jdbc.core.JdbcTemplate.queryForObject(JdbcTemplate.java:791) ~[spring-jdbc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at com.Accolite.AU.DAO.UserDAO.getUserByEmail(UserDAO.java:33) ~[classes/:?]
	at com.Accolite.AU.DAO.UserDAO$$FastClassBySpringCGLIB$$de1db56.invoke(<generated>) ~[classes/:?]
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218) ~[spring-core-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:771) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke(PersistenceExceptionTranslationInterceptor.java:139) ~[spring-tx-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:366) ~[spring-tx-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:118) ~[spring-tx-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:691) ~[spring-aop-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at com.Accolite.AU.DAO.UserDAO$$EnhancerBySpringCGLIB$$eadf9371.getUserByEmail(<generated>) ~[classes/:?]
	at com.Accolite.AU.Service.UserService.getUserByEmail(UserService.java:26) ~[classes/:?]
	at com.Accolite.AU.controller.UserController.getUser(UserController.java:41) ~[classes/:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_251]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_251]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_251]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[?:1.8.0_251]
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:190) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:105) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:879) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:793) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1040) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
